timestamp,scenario,quality,hot_blast_temperature_c,hot_blast_flow_nm3_min,blast_pressure_bar,differential_pressure_bar,pci_rate_kg_thm,oxygen_enrichment_pct,top_gas_temperature_c,top_gas_co_pct,top_gas_co2_pct,stockline_m,cooling_water_delta_t_c,hot_metal_temperature_c,hot_metal_silicon_pct,gas_utilisation,permeability_index,advisory_state
2026-06-06 10:49:00,stable,GOOD,1157.43,4108.35,3.786,1.378,151.03,3.084,134.33,22.278,21.172,1.623,7.665,1492.56,0.505,0.4873,0.3639,STABLE
2026-06-06 10:50:00,stable,GOOD,1160.83,4077.07,3.759,1.364,151.23,2.991,139.58,22.076,20.931,1.684,7.544,1492.45,0.505,0.4867,0.3628,STABLE
2026-06-06 10:51:00,stable,GOOD,1159.09,4098.12,3.802,1.369,152.38,3.051,135.19,22.236,21.03,1.693,7.589,1493.22,0.516,0.4861,0.36,STABLE
2026-06-06 10:52:00,stable,GOOD,1166.7,4060.85,3.791,1.364,151.1,3.071,137.97,22.466,20.94,1.691,7.535,1493.69,0.508,0.4824,0.3599,STABLE
2026-06-06 10:53:00,stable,GOOD,1161.8,4094.98,3.775,1.38,152.81,3.033,135.85,22.195,20.897,1.715,7.651,1492.12,0.486,0.4849,0.3656,STABLE
2026-06-06 10:54:00,stable,GOOD,1159.41,4059.76,3.756,1.387,150.58,3.04,136.74,22.334,20.846,1.704,7.67,1492.05,0.516,0.4828,0.3694,STABLE
2026-06-06 10:55:00,stable,GOOD,1159.66,4086.0,3.774,1.378,153.31,3.048,136.14,22.522,21.057,1.688,7.682,1493.5,0.516,0.4832,0.3652,STABLE
2026-06-06 10:56:00,stable,GOOD,1160.51,4074.67,3.792,1.345,151.35,3.019,136.28,22.003,20.746,1.67,7.645,1491.78,0.483,0.4853,0.3547,STABLE
2026-06-06 10:57:00,stable,GOOD,1161.72,4106.0,3.769,1.379,150.68,2.955,135.59,22.246,21.208,1.668,7.595,1488.17,0.502,0.4881,0.366,STABLE
2026-06-06 10:58:00,stable,GOOD,1165.99,4115.37,3.782,1.367,151.05,3.057,132.37,22.362,20.995,1.681,7.503,1489.25,0.514,0.4842,0.3614,STABLE
2026-06-06 10:59:00,stable,GOOD,1161.73,4065.8,3.748,1.405,150.35,2.994,136.04,22.442,20.885,1.658,7.53,1489.23,0.51,0.482,0.3749,STABLE
2026-06-06 11:00:00,stable,GOOD,1159.61,4067.06,3.777,1.377,151.43,3.02,139.62,22.384,20.774,1.668,7.635,1493.98,0.524,0.4813,0.3647,STABLE
2026-06-06 11:01:00,stable,GOOD,1161.4,4114.19,3.755,1.366,150.55,2.994,137.86,22.696,21.1,1.695,7.529,1492.18,0.516,0.4818,0.3638,STABLE
2026-06-06 11:02:00,stable,GOOD,1158.77,4093.12,3.751,1.383,151.1,3.057,136.67,22.721,20.846,1.724,7.74,1491.98,0.519,0.4785,0.3688,STABLE
2026-06-06 11:03:00,stable,GOOD,1163.32,4119.17,3.782,1.391,150.24,3.033,135.67,22.446,20.866,1.69,7.744,1493.94,0.5,0.4818,0.3679,STABLE
2026-06-06 11:04:00,stable,GOOD,1156.09,4096.36,3.74,1.34,152.46,3.049,136.21,22.609,20.834,1.668,7.704,1490.25,0.516,0.4796,0.3583,STABLE
2026-06-06 11:05:00,stable,GOOD,1154.52,4076.6,3.807,1.387,151.69,3.037,137.8,22.449,20.94,1.678,7.629,1493.27,0.532,0.4826,0.3644,STABLE
2026-06-06 11:06:00,stable,GOOD,1163.77,4059.31,3.76,1.387,153.05,3.027,136.73,22.574,20.753,1.711,7.575,1493.17,0.534,0.479,0.3688,STABLE
2026-06-06 11:07:00,stable,GOOD,1160.92,4086.25,3.764,1.348,152.55,3.02,135.42,22.563,20.884,1.71,7.494,1494.32,0.524,0.4807,0.3581,STABLE
2026-06-06 11:08:00,stable,GOOD,1162.41,4066.64,3.764,1.379,150.2,3.057,137.29,22.539,20.925,1.694,7.732,1491.62,0.51,0.4814,0.3663,STABLE
2026-06-06 11:09:00,stable,GOOD,1158.15,4111.63,3.793,1.392,152.8,3.02,138.26,22.552,21.154,1.706,7.386,1490.09,0.511,0.484,0.367,STABLE
2026-06-06 11:10:00,stable,GOOD,1158.8,4094.55,3.771,1.374,150.97,2.99,136.76,22.58,20.845,1.653,7.614,1494.22,0.515,0.48,0.3643,STABLE
2026-06-06 11:11:00,stable,GOOD,1162.89,4073.34,3.793,1.374,152.72,3.049,135.16,22.386,20.773,1.666,7.577,1490.62,0.516,0.4813,0.3623,STABLE
2026-06-06 11:12:00,stable,GOOD,1163.66,4085.63,3.746,1.366,149.78,2.985,136.17,22.602,21.053,1.733,7.525,1487.19,0.504,0.4823,0.3648,STABLE
2026-06-06 11:13:00,stable,GOOD,1161.52,4102.2,3.748,1.391,154.23,3.037,134.36,22.386,20.762,1.724,7.549,1491.32,0.495,0.4812,0.3713,STABLE
2026-06-06 11:14:00,stable,GOOD,1160.3,4099.15,3.78,1.371,153.05,3.027,137.19,22.526,20.986,1.749,7.741,1491.67,0.521,0.4823,0.3627,STABLE
2026-06-06 11:15:00,stable,GOOD,1164.68,4111.99,3.766,1.354,151.74,3.033,136.75,22.523,20.826,1.682,7.516,1486.96,0.488,0.4804,0.3595,STABLE
2026-06-06 11:16:00,stable,GOOD,1156.77,4078.65,3.821,1.387,153.07,2.997,134.55,22.426,20.944,1.703,7.569,1491.6,0.484,0.4829,0.3629,STABLE
2026-06-06 11:17:00,stable,GOOD,1157.26,4128.69,3.807,1.358,152.28,3.062,134.3,22.31,20.775,1.753,7.523,1488.52,0.504,0.4822,0.3568,STABLE
2026-06-06 11:18:00,stable,GOOD,1157.63,4105.58,3.787,1.376,151.43,2.997,137.7,22.231,20.694,1.682,7.47,1493.44,0.515,0.4821,0.3634,STABLE
2026-06-06 11:19:00,stable,GOOD,1163.85,4113.21,3.82,1.35,151.53,3.049,135.6,22.504,21.003,1.692,7.845,1493.94,0.514,0.4827,0.3532,STABLE
2026-06-06 11:20:00,stable,GOOD,1158.5,4119.68,3.787,1.366,152.55,3.012,135.18,22.511,20.698,1.71,7.466,1492.65,0.513,0.479,0.3608,STABLE
2026-06-06 11:21:00,stable,GOOD,1163.56,4121.82,3.797,1.357,152.47,3.041,134.64,22.353,20.777,1.666,7.636,1492.04,0.491,0.4817,0.3573,STABLE
2026-06-06 11:22:00,stable,GOOD,1160.05,4073.28,3.79,1.378,153.14,3.038,133.95,22.566,20.878,1.71,7.46,1487.74,0.524,0.4806,0.3636,STABLE
2026-06-06 11:23:00,stable,GOOD,1159.48,4081.65,3.812,1.37,151.16,3.016,137.24,22.497,20.953,1.743,7.489,1489.25,0.498,0.4822,0.3593,STABLE
2026-06-06 11:24:00,stable,GOOD,1158.72,4064.96,3.812,1.381,150.65,3.046,134.89,22.636,20.841,1.719,7.621,1489.08,0.515,0.4794,0.3622,STABLE
2026-06-06 11:25:00,stable,GOOD,1163.32,4099.16,3.816,1.384,152.19,3.003,136.44,22.616,20.92,1.773,7.693,1492.75,0.549,0.4805,0.3627,STABLE
2026-06-06 11:26:00,stable,GOOD,1160.92,4050.11,3.816,1.357,154.07,3.033,137.27,22.498,20.669,1.711,7.398,1493.87,0.533,0.4788,0.3556,STABLE
2026-06-06 11:27:00,stable,GOOD,1155.75,4114.18,3.796,1.384,153.51,3.022,134.77,22.701,20.973,1.752,7.541,1491.28,0.526,0.4802,0.3646,STABLE
2026-06-06 11:28:00,stable,GOOD,1160.22,4079.97,3.795,1.351,154.34,3.019,135.37,22.445,20.878,1.714,7.577,1486.45,0.498,0.4819,0.356,STABLE
2026-06-06 11:29:00,stable,GOOD,1161.12,4092.46,3.792,1.393,149.21,3.04,134.29,22.566,20.728,1.721,7.458,1492.86,0.526,0.4788,0.3673,STABLE
2026-06-06 11:30:00,stable,GOOD,1159.63,4077.0,3.775,1.348,153.66,3.033,136.21,22.596,20.82,1.741,7.582,1490.63,0.52,0.4795,0.3572,STABLE
2026-06-06 11:31:00,stable,GOOD,1159.77,4075.9,3.841,1.382,152.8,3.023,134.62,22.605,20.716,1.723,7.502,1488.28,0.501,0.4782,0.3599,STABLE
2026-06-06 11:32:00,stable,GOOD,1153.55,4059.82,3.818,1.375,154.03,2.956,133.96,22.637,20.541,1.762,7.611,1490.62,0.509,0.4757,0.3602,STABLE
2026-06-06 11:33:00,stable,GOOD,1158.72,4125.08,3.844,1.375,153.27,3.032,132.62,22.727,20.79,1.729,7.491,1494.73,0.519,0.4777,0.3578,STABLE
2026-06-06 11:34:00,stable,GOOD,1161.89,4112.95,3.803,1.365,152.47,2.967,134.57,22.53,20.587,1.786,7.71,1490.02,0.484,0.4775,0.3589,STABLE
2026-06-06 11:35:00,stable,GOOD,1160.81,4074.2,3.813,1.375,154.2,3.059,137.54,22.654,20.485,1.746,7.541,1489.93,0.494,0.4749,0.3606,STABLE
2026-06-06 11:36:00,stable,GOOD,1161.2,4095.17,3.847,1.385,153.71,3.013,134.31,22.755,20.728,1.75,7.492,1497.07,0.521,0.4767,0.3601,STABLE
2026-06-06 11:37:00,stable,GOOD,1168.29,4080.59,3.811,1.362,153.88,3.071,135.49,22.823,20.683,1.759,7.693,1492.26,0.528,0.4754,0.3574,STABLE
2026-06-06 11:38:00,stable,GOOD,1165.48,4077.32,3.821,1.37,155.84,3.075,137.24,22.762,20.71,1.728,7.505,1488.89,0.488,0.4764,0.3586,STABLE
2026-06-06 11:39:00,stable,GOOD,1162.79,4139.94,3.823,1.315,152.56,3.03,135.75,22.624,20.611,1.768,7.595,1490.48,0.521,0.4767,0.344,STABLE
2026-06-06 11:40:00,stable,GOOD,1159.58,4075.46,3.8,1.392,155.56,3.026,136.02,22.817,20.783,1.752,7.694,1491.66,0.54,0.4767,0.3662,STABLE
2026-06-06 11:41:00,stable,GOOD,1165.45,4080.65,3.821,1.369,152.05,3.027,133.93,22.834,20.741,1.751,7.424,1490.75,0.517,0.476,0.3583,STABLE
2026-06-06 11:42:00,stable,GOOD,1161.4,4072.1,3.805,1.368,154.42,3.004,137.11,22.906,20.642,1.778,7.484,1489.73,0.521,0.474,0.3596,STABLE
2026-06-06 11:43:00,stable,GOOD,1161.5,4106.79,3.845,1.366,153.32,3.025,138.4,22.881,20.773,1.783,7.397,1491.2,0.53,0.4759,0.3551,STABLE
2026-06-06 11:44:00,stable,GOOD,1165.13,4064.55,3.836,1.357,154.83,3.0,132.36,22.618,20.664,1.768,7.569,1491.68,0.525,0.4774,0.3539,STABLE
2026-06-06 11:45:00,stable,GOOD,1160.89,4098.53,3.828,1.341,153.48,3.035,134.67,22.724,20.736,1.759,7.43,1490.27,0.508,0.4771,0.3504,STABLE
2026-06-06 11:46:00,stable,GOOD,1156.47,4091.52,3.801,1.392,152.59,2.992,136.82,22.823,20.626,1.814,7.666,1489.53,0.515,0.4747,0.3663,STABLE
2026-06-06 11:47:00,stable,GOOD,1163.34,4094.5,3.812,1.368,152.86,3.01,135.93,22.689,20.615,1.829,7.579,1489.34,0.52,0.4761,0.3589,STABLE
2026-06-06 11:48:00,stable,GOOD,1164.61,4094.96,3.836,1.364,155.03,2.985,135.66,22.797,20.582,1.74,7.429,1491.19,0.505,0.4745,0.3556,STABLE
2026-06-06 11:49:00,stable,GOOD,1157.73,4094.67,3.83,1.38,154.94,3.004,132.62,23.043,20.65,1.74,7.452,1490.57,0.503,0.4726,0.3603,STABLE
2026-06-06 11:50:00,stable,GOOD,1165.68,4089.74,3.835,1.388,154.18,3.055,136.9,23.067,20.563,1.776,7.614,1490.97,0.551,0.4713,0.362,STABLE
2026-06-06 11:51:00,stable,GOOD,1157.61,4132.59,3.831,1.327,153.11,2.98,136.77,23.144,20.468,1.811,7.296,1487.79,0.518,0.4693,0.3464,STABLE
2026-06-06 11:52:00,stable,GOOD,1160.63,4129.34,3.842,1.375,154.04,3.014,134.17,23.033,20.627,1.77,7.416,1492.09,0.536,0.4724,0.3579,STABLE
2026-06-06 11:53:00,stable,GOOD,1160.43,4090.81,3.845,1.387,151.89,3.0,137.55,22.877,20.742,1.749,7.614,1492.09,0.519,0.4755,0.3608,STABLE
2026-06-06 11:54:00,stable,GOOD,1152.16,4058.78,3.842,1.365,156.68,3.0,135.34,23.119,20.66,1.744,7.444,1490.74,0.512,0.4719,0.3554,STABLE
2026-06-06 11:55:00,stable,GOOD,1161.99,4132.57,3.851,1.382,153.26,2.993,133.03,23.056,20.431,1.782,7.485,1492.04,0.509,0.4698,0.3589,STABLE
2026-06-06 11:56:00,stable,GOOD,1162.02,4089.58,3.852,1.351,155.38,2.974,134.42,22.962,20.436,1.781,7.637,1491.8,0.509,0.4709,0.3507,STABLE
2026-06-06 11:57:00,stable,GOOD,1159.19,4115.64,3.829,1.375,153.98,2.964,136.83,22.788,20.561,1.772,7.354,1489.4,0.497,0.4743,0.359,STABLE
2026-06-06 11:58:00,stable,GOOD,1160.98,4095.4,3.846,1.355,155.88,2.969,135.01,23.094,20.548,1.764,7.501,1489.47,0.521,0.4708,0.3524,STABLE
2026-06-06 11:59:00,stable,GOOD,1161.96,4088.63,3.844,1.358,155.17,2.995,135.2,22.541,20.555,1.776,7.523,1490.85,0.511,0.477,0.3531,STABLE
2026-06-06 12:00:00,stable,GOOD,1159.05,4100.29,3.857,1.36,154.93,3.005,133.03,22.865,20.536,1.829,7.56,1491.42,0.512,0.4732,0.3526,STABLE
2026-06-06 12:01:00,stable,GOOD,1159.36,4099.04,3.856,1.36,156.42,2.979,135.42,23.15,20.352,1.783,7.583,1491.73,0.524,0.4678,0.3528,STABLE
2026-06-06 12:02:00,stable,GOOD,1160.04,4124.18,3.841,1.329,154.23,3.022,135.96,22.757,20.466,1.825,7.526,1494.5,0.533,0.4735,0.346,STABLE
2026-06-06 12:03:00,stable,GOOD,1159.32,4104.08,3.865,1.341,157.17,2.984,133.45,22.957,20.523,1.793,7.403,1493.5,0.517,0.472,0.3469,STABLE
2026-06-06 12:04:00,stable,GOOD,1158.94,4103.31,3.847,1.37,154.54,2.974,135.59,23.064,20.537,1.789,7.445,1492.59,0.537,0.471,0.3561,STABLE
2026-06-06 12:05:00,stable,GOOD,1158.08,4131.19,3.859,1.392,156.78,2.985,132.09,23.23,20.434,1.82,7.663,1492.21,0.538,0.468,0.3606,STABLE
2026-06-06 12:06:00,stable,GOOD,1161.34,4108.02,3.861,1.351,158.16,2.997,136.76,22.948,20.528,1.824,7.552,1492.3,0.517,0.4722,0.35,STABLE
2026-06-06 12:07:00,stable,GOOD,1157.52,4087.77,3.859,1.371,157.05,3.014,134.15,23.161,20.496,1.826,7.316,1491.48,0.526,0.4695,0.3554,STABLE
2026-06-06 12:08:00,stable,GOOD,1162.94,4075.06,3.857,1.355,155.26,2.925,134.59,22.848,20.329,1.845,7.501,1491.56,0.519,0.4708,0.3512,STABLE
2026-06-06 12:09:00,stable,GOOD,1154.33,4106.03,3.841,1.38,157.68,2.997,132.34,23.089,20.383,1.812,7.431,1492.15,0.504,0.4689,0.3592,STABLE
2026-06-06 12:10:00,stable,GOOD,1163.13,4076.1,3.846,1.333,156.8,3.021,135.65,23.145,20.405,1.83,7.433,1490.87,0.552,0.4685,0.3467,STABLE
2026-06-06 12:11:00,stable,GOOD,1158.67,4106.31,3.832,1.342,155.52,3.019,134.33,22.941,20.475,1.823,7.57,1491.63,0.509,0.4716,0.3501,STABLE
2026-06-06 12:12:00,stable,GOOD,1159.44,4147.07,3.846,1.355,155.29,2.95,135.83,22.968,20.477,1.83,7.372,1489.94,0.491,0.4713,0.3524,STABLE
2026-06-06 12:13:00,stable,GOOD,1161.99,4079.71,3.884,1.343,155.99,2.98,135.7,22.912,20.401,1.81,7.553,1492.51,0.532,0.471,0.3457,STABLE
2026-06-06 12:14:00,stable,GOOD,1162.8,4129.83,3.875,1.373,155.13,2.999,134.21,23.208,20.328,1.854,7.492,1492.29,0.543,0.4669,0.3543,STABLE
2026-06-06 12:15:00,stable,GOOD,1161.46,4116.84,3.91,1.363,154.61,2.949,132.03,23.244,20.383,1.811,7.494,1484.33,0.519,0.4672,0.3487,STABLE
2026-06-06 12:16:00,stable,GOOD,1164.14,4086.85,3.925,1.354,154.71,2.955,137.11,23.062,20.441,1.831,7.521,1494.42,0.526,0.4699,0.3449,STABLE
2026-06-06 12:17:00,stable,GOOD,1158.6,4087.82,3.89,1.356,156.31,3.031,134.16,23.206,20.305,1.839,7.344,1487.8,0.526,0.4667,0.3486,STABLE
2026-06-06 12:18:00,stable,GOOD,1157.43,4097.84,3.881,1.34,155.86,2.972,136.7,23.345,20.389,1.817,7.372,1491.34,0.526,0.4662,0.3454,STABLE
2026-06-06 12:19:00,stable,GOOD,1153.76,4103.06,3.866,1.347,158.14,2.959,132.04,23.146,20.089,1.847,7.59,1486.43,0.523,0.4646,0.3485,STABLE
2026-06-06 12:20:00,stable,GOOD,1160.43,4113.95,3.872,1.35,156.34,2.987,137.13,23.104,20.416,1.838,7.37,1486.59,0.513,0.4691,0.3486,STABLE
2026-06-06 12:21:00,stable,GOOD,1156.04,4093.94,3.89,1.352,157.48,2.989,135.81,23.1,20.363,1.826,7.314,1492.45,0.525,0.4685,0.3477,STABLE
2026-06-06 12:22:00,stable,GOOD,1158.72,4105.94,3.888,1.358,155.88,2.98,132.9,23.268,20.182,1.86,7.524,1492.27,0.531,0.4645,0.3491,STABLE
2026-06-06 12:23:00,stable,GOOD,1157.62,4114.56,3.881,1.368,155.4,2.961,133.24,23.287,20.521,1.871,7.329,1488.84,0.521,0.4684,0.3525,STABLE
2026-06-06 12:24:00,stable,GOOD,1162.39,4094.17,3.891,1.337,157.38,2.956,131.24,23.058,20.425,1.872,7.619,1491.54,0.518,0.4697,0.3436,STABLE
2026-06-06 12:25:00,stable,GOOD,1159.89,4116.84,3.892,1.356,157.34,2.986,135.33,23.236,20.144,1.841,7.581,1487.97,0.525,0.4644,0.3483,STABLE
2026-06-06 12:26:00,stable,GOOD,1162.57,4138.7,3.899,1.358,157.13,2.959,134.14,23.435,20.279,1.813,7.54,1490.29,0.527,0.4639,0.3484,STABLE
2026-06-06 12:27:00,stable,GOOD,1160.32,4114.13,3.908,1.351,156.9,2.989,133.84,23.208,20.404,1.852,7.496,1489.95,0.532,0.4679,0.3456,STABLE
2026-06-06 12:28:00,stable,GOOD,1157.74,4116.39,3.902,1.335,156.33,3.01,134.6,23.167,20.107,1.838,7.2,1490.53,0.519,0.4646,0.3421,STABLE
2026-06-06 12:29:00,stable,GOOD,1165.43,4078.6,3.886,1.35,157.61,3.009,133.97,23.382,20.238,1.839,7.48,1493.31,0.52,0.464,0.3474,STABLE
2026-06-06 12:30:00,stable,GOOD,1159.58,4102.9,3.87,1.369,155.65,2.992,133.4,23.23,20.115,1.858,7.292,1489.72,0.515,0.4641,0.3537,STABLE
2026-06-06 12:31:00,stable,GOOD,1157.54,4134.13,3.919,1.348,155.82,2.989,133.2,23.334,20.341,1.879,7.44,1490.77,0.531,0.4657,0.344,STABLE
2026-06-06 12:32:00,stable,GOOD,1159.66,4138.86,3.897,1.362,157.13,2.99,133.14,23.622,20.141,1.885,7.261,1492.34,0.544,0.4602,0.3495,STABLE
2026-06-06 12:33:00,stable,GOOD,1167.39,4070.54,3.912,1.361,157.35,3.013,134.68,23.519,20.361,1.848,7.326,1490.45,0.526,0.464,0.3478,STABLE
2026-06-06 12:34:00,stable,GOOD,1161.69,4093.8,3.908,1.374,155.24,2.954,134.64,23.462,20.087,1.844,7.322,1490.18,0.534,0.4612,0.3515,STABLE
2026-06-06 12:35:00,stable,GOOD,1156.11,4107.46,3.884,1.383,158.62,2.999,138.02,23.372,20.204,1.861,7.649,1490.65,0.534,0.4636,0.3561,STABLE
2026-06-06 12:36:00,stable,GOOD,1162.36,4106.96,3.927,1.344,155.7,2.972,133.93,23.5,20.146,1.845,7.348,1491.17,0.532,0.4616,0.3423,STABLE
2026-06-06 12:37:00,stable,GOOD,1160.1,4125.7,3.89,1.369,155.6,2.922,134.5,23.549,20.176,1.856,7.271,1486.4,0.541,0.4614,0.352,STABLE
2026-06-06 12:38:00,stable,GOOD,1159.19,4117.22,3.914,1.312,155.96,2.983,135.52,23.432,20.191,1.866,7.504,1486.27,0.534,0.4629,0.3351,STABLE
2026-06-06 12:39:00,stable,GOOD,1163.92,4139.44,3.942,1.381,157.9,2.95,133.43,23.638,20.436,1.891,7.404,1488.71,0.539,0.4637,0.3503,STABLE
2026-06-06 12:40:00,stable,GOOD,1157.61,4132.54,3.9,1.329,158.51,2.977,130.45,23.5,20.125,1.875,7.25,1488.16,0.515,0.4613,0.3407,STABLE
2026-06-06 12:41:00,stable,GOOD,1157.72,4104.92,3.941,1.355,156.94,3.011,131.98,23.37,20.26,1.868,7.441,1491.02,0.566,0.4644,0.3437,STABLE
2026-06-06 12:42:00,stable,GOOD,1161.74,4118.33,3.908,1.329,158.23,2.999,131.78,23.654,20.257,1.92,7.374,1493.08,0.52,0.4613,0.3402,STABLE
2026-06-06 12:43:00,stable,GOOD,1163.12,4121.48,3.922,1.333,157.34,2.974,136.23,23.437,20.049,1.89,7.583,1487.99,0.501,0.461,0.34,STABLE
2026-06-06 12:44:00,stable,GOOD,1159.8,4157.76,3.881,1.339,156.92,2.967,133.46,23.608,20.122,1.854,7.519,1491.97,0.535,0.4601,0.3451,STABLE
2026-06-06 12:45:00,stable,GOOD,1163.28,4098.65,3.927,1.337,157.96,2.974,132.34,23.285,20.217,1.847,7.423,1493.49,0.536,0.4647,0.3404,STABLE
2026-06-06 12:46:00,stable,GOOD,1160.57,4082.95,3.942,1.369,158.87,2.991,133.84,23.346,19.956,1.911,7.395,1489.69,0.508,0.4609,0.3472,STABLE
2026-06-06 12:47:00,stable,GOOD,1156.14,4099.17,3.904,1.376,157.82,2.977,132.49,23.716,20.282,1.864,7.391,1488.55,0.52,0.461,0.3524,STABLE
2026-06-06 12:48:00,stable,GOOD,1160.55,4121.6,3.884,1.327,159.87,2.946,133.56,23.55,20.094,1.899,7.311,1488.74,0.543,0.4604,0.3417,STABLE
2026-06-06 12:49:00,stable,GOOD,1164.49,4108.13,3.946,1.333,157.11,3.001,133.75,23.525,19.912,1.904,7.362,1491.49,0.528,0.4584,0.3379,STABLE
2026-06-06 12:50:00,stable,GOOD,1162.61,4126.28,3.91,1.351,160.87,2.985,134.49,23.588,20.063,1.899,7.51,1487.94,0.534,0.4596,0.3456,STABLE
2026-06-06 12:51:00,stable,GOOD,1162.44,4130.84,3.907,1.376,158.98,3.003,135.77,23.627,19.934,1.939,7.563,1489.06,0.548,0.4576,0.352,STABLE
2026-06-06 12:52:00,stable,GOOD,1155.42,4135.83,3.951,1.359,159.65,2.912,131.48,23.578,20.277,1.872,7.425,1488.22,0.535,0.4624,0.3439,STABLE
2026-06-06 12:53:00,stable,GOOD,1163.64,4108.85,3.909,1.338,156.02,2.976,135.56,23.61,20.046,1.94,7.295,1487.53,0.555,0.4592,0.3422,STABLE
2026-06-06 12:54:00,stable,GOOD,1163.1,4127.67,3.898,1.341,158.46,2.946,133.21,23.498,20.099,1.92,7.478,1490.85,0.536,0.461,0.3439,STABLE
2026-06-06 12:55:00,stable,GOOD,1150.63,4120.44,3.914,1.346,158.54,2.928,134.55,23.422,19.843,1.924,7.326,1491.44,0.51,0.4586,0.3438,STABLE
2026-06-06 12:56:00,stable,GOOD,1155.37,4095.81,3.967,1.368,156.77,2.907,130.46,23.507,20.144,1.924,7.424,1491.21,0.533,0.4615,0.3449,STABLE
2026-06-06 12:57:00,stable,GOOD,1167.12,4067.47,3.9,1.388,159.26,2.967,135.04,23.897,20.028,1.874,7.561,1488.99,0.543,0.456,0.3558,STABLE
2026-06-06 12:58:00,stable,GOOD,1157.04,4122.4,3.947,1.347,156.41,2.97,134.66,23.368,20.026,1.884,7.454,1487.64,0.527,0.4615,0.3412,STABLE
2026-06-06 12:59:00,stable,GOOD,1156.28,4097.77,3.949,1.344,159.23,2.97,134.7,23.74,20.069,1.893,7.6,1493.4,0.532,0.4581,0.3403,STABLE
2026-06-06 13:00:00,stable,GOOD,1160.3,4132.98,3.964,1.375,159.45,2.951,132.79,23.514,19.95,1.947,7.239,1488.24,0.535,0.459,0.3468,STABLE
2026-06-06 13:01:00,stable,GOOD,1157.83,4110.45,3.932,1.338,154.35,2.953,134.45,23.889,19.986,1.895,7.395,1491.62,0.545,0.4555,0.3403,STABLE
2026-06-06 13:02:00,stable,GOOD,1157.68,4036.25,3.943,1.339,158.7,2.917,131.46,23.451,20.161,1.895,7.372,1492.19,0.54,0.4623,0.3395,STABLE
2026-06-06 13:03:00,stable,GOOD,1161.22,4105.39,3.976,1.352,159.45,2.943,132.67,23.794,19.916,1.92,7.348,1488.7,0.529,0.4556,0.3402,STABLE
2026-06-06 13:04:00,stable,GOOD,1152.16,4100.76,3.931,1.356,159.5,2.972,134.17,23.592,20.319,1.922,7.573,1489.28,0.515,0.4627,0.345,STABLE
2026-06-06 13:05:00,stable,GOOD,1164.87,4130.25,3.906,1.312,158.7,2.959,132.76,23.453,20.061,1.908,7.485,1490.54,0.542,0.461,0.336,STABLE
2026-06-06 13:06:00,stable,GOOD,1164.92,4131.01,3.924,1.35,157.74,2.948,132.74,23.617,19.821,1.925,7.253,1485.5,0.524,0.4563,0.3441,STABLE
2026-06-06 13:07:00,stable,GOOD,1157.74,4152.82,3.922,1.329,158.28,2.957,133.11,23.566,20.228,1.888,7.128,1487.1,0.54,0.4619,0.3389,STABLE
2026-06-06 13:08:00,stable,GOOD,1153.1,4087.21,3.953,1.347,161.11,2.946,133.63,23.608,20.148,1.912,7.337,1493.68,0.56,0.4605,0.3407,STABLE
2026-06-06 13:09:00,stable,GOOD,1161.0,4148.29,3.938,1.325,157.98,2.977,129.32,23.777,20.083,1.904,7.365,1492.04,0.525,0.4579,0.3366,STABLE
2026-06-06 13:10:00,stable,GOOD,1162.39,4171.84,3.912,1.323,161.16,2.999,133.89,23.516,20.16,1.926,7.304,1488.27,0.526,0.4616,0.3383,STABLE
2026-06-06 13:11:00,stable,GOOD,1155.72,4104.99,3.958,1.32,159.47,2.934,132.08,23.658,19.992,1.927,7.225,1493.56,0.53,0.458,0.3335,STABLE
2026-06-06 13:12:00,stable,GOOD,1160.3,4118.7,3.932,1.355,158.3,2.972,133.78,23.551,19.923,1.882,7.502,1487.55,0.507,0.4583,0.3446,STABLE
2026-06-06 13:13:00,stable,GOOD,1159.89,4119.42,3.969,1.352,157.41,2.946,131.41,23.896,20.14,1.925,7.193,1492.31,0.554,0.4574,0.3406,STABLE
2026-06-06 13:14:00,stable,GOOD,1161.95,4099.35,3.916,1.343,158.45,2.965,135.18,23.505,19.946,1.945,7.337,1493.29,0.556,0.4591,0.3429,STABLE
2026-06-06 13:15:00,stable,GOOD,1162.12,4128.39,3.915,1.347,159.51,2.997,132.22,23.692,19.916,1.881,7.159,1489.08,0.542,0.4567,0.344,STABLE
2026-06-06 13:16:00,stable,GOOD,1162.56,4127.35,3.948,1.317,159.67,2.915,133.31,23.796,20.114,1.916,7.348,1488.63,0.5,0.4581,0.3337,STABLE
2026-06-06 13:17:00,stable,GOOD,1161.4,4167.7,3.934,1.352,158.9,2.958,133.46,23.917,20.011,1.937,7.142,1492.27,0.558,0.4555,0.3437,STABLE
2026-06-06 13:18:00,stable,GOOD,1156.37,4098.43,3.977,1.35,160.09,2.973,133.72,23.631,19.848,1.888,7.247,1490.91,0.505,0.4565,0.3394,STABLE
2026-06-06 13:19:00,stable,GOOD,1163.36,4116.47,3.927,1.351,160.69,2.946,134.29,23.709,20.037,1.886,7.513,1489.33,0.522,0.458,0.344,STABLE
2026-06-06 13:20:00,stable,GOOD,1162.01,4117.8,3.957,1.318,160.74,2.979,132.0,23.778,20.097,1.905,7.461,1487.77,0.524,0.4581,0.333,STABLE
